TensorFlow Version: 1.0.1
--- loss: 0.045693159103393555
--- loss: 0.0684640035033226
--- loss: 0.05904310941696167
--- loss: 0.05464472621679306
--- loss: 0.05370958521962166
--- loss: 0.06099986284971237
--- loss: 0.07871152460575104
Epoch: 16
--- loss: 0.03524916246533394
--- loss: 0.03823498263955116
--- loss: 0.06284446269273758
--- loss: 0.05101310834288597
--- loss: 0.05860893428325653
--- loss: 0.05622855946421623
--- loss: 0.043228570371866226
--- loss: 0.04707295075058937
--- loss: 0.040726788341999054
--- loss: 0.047772545367479324
--- loss: 0.06302753835916519
--- loss: 0.04725871980190277
--- loss: 0.07220222055912018
--- loss: 0.08481476455926895
--- loss: 0.06983108818531036
--- loss: 0.047796182334423065
--- loss: 0.04956516996026039
--- loss: 0.03435886651277542
--- loss: 0.03622545674443245
--- loss: 0.06908811628818512
--- loss: 0.06530057638883591
--- loss: 0.06543564051389694
--- loss: 0.0726231187582016
--- loss: 0.06281744688749313
--- loss: 0.039502471685409546
--- loss: 0.03924845904111862
--- loss: 0.05390947312116623
--- loss: 0.06375660002231598
--- loss: 0.020905591547489166
--- loss: 0.06998112797737122
--- loss: 0.05578727647662163
--- loss: 0.052532587200403214
--- loss: 0.05990104377269745
--- loss: 0.051752716302871704
--- loss: 0.05879665166139603
--- loss: 0.06023769825696945
--- loss: 0.04152100160717964
--- loss: 0.06203414499759674
--- loss: 0.06290305405855179
--- loss: 0.06700338423252106
--- loss: 0.04317439720034599
--- loss: 0.05656187981367111
--- loss: 0.06258728355169296
--- loss: 0.05090464651584625
--- loss: 0.07034274190664291
--- loss: 0.04269189387559891
--- loss: 0.03268428146839142
--- loss: 0.047847993671894073
--- loss: 0.04951132833957672
--- loss: 0.042029764503240585
--- loss: 0.04476636275649071
--- loss: 0.060673702508211136
--- loss: 0.050057344138622284
--- loss: 0.06209355965256691
--- loss: 0.040675241500139236
--- loss: 0.04982458055019379
--- loss: 0.04579956829547882
--- loss: 0.040539003908634186
Epoch: 17
--- loss: 0.046361759305000305
--- loss: 0.05338241159915924
--- loss: 0.06059183180332184
--- loss: 0.062432821840047836
--- loss: 0.03751968592405319
--- loss: 0.0533151775598526
--- loss: 0.044951051473617554
--- loss: 0.032582227140665054
--- loss: 0.05194154381752014
--- loss: 0.05766508728265762
--- loss: 0.06563815474510193
--- loss: 0.05040907487273216
--- loss: 0.04750211536884308
--- loss: 0.04049689695239067
--- loss: 0.03451697528362274
--- loss: 0.06715387105941772
--- loss: 0.03364730626344681
--- loss: 0.03722140192985535
--- loss: 0.06302256137132645
--- loss: 0.04221056401729584
--- loss: 0.03250738978385925
--- loss: 0.05546426773071289
--- loss: 0.06029970198869705
--- loss: 0.0697849690914154
--- loss: 0.04608730599284172
--- loss: 0.04551738128066063
--- loss: 0.047155510634183884
--- loss: 0.05811235308647156
--- loss: 0.04503317549824715
--- loss: 0.06291846930980682
--- loss: 0.053031161427497864
--- loss: 0.06124873459339142
--- loss: 0.06602460891008377
--- loss: 0.04451777786016464
--- loss: 0.06862375140190125
--- loss: 0.04212154448032379
--- loss: 0.048436619341373444
--- loss: 0.0717441737651825
--- loss: 0.06443694233894348
--- loss: 0.059214696288108826
--- loss: 0.042597971856594086
--- loss: 0.04378628730773926
--- loss: 0.05482683703303337
--- loss: 0.0713944137096405
--- loss: 0.059872668236494064
--- loss: 0.0466921404004097
--- loss: 0.05624400079250336
--- loss: 0.040307991206645966
--- loss: 0.0859629362821579
--- loss: 0.07930203527212143
--- loss: 0.032775186002254486
--- loss: 0.06503192335367203
--- loss: 0.04771735519170761
--- loss: 0.061726056039333344
--- loss: 0.07515867799520493
--- loss: 0.03610428795218468
--- loss: 0.058792196214199066
--- loss: 0.06339709460735321
Epoch: 18
--- loss: 0.07937254756689072
--- loss: 0.055704787373542786
--- loss: 0.06140662357211113
--- loss: 0.05130796134471893
--- loss: 0.04286783188581467
--- loss: 0.04703053459525108
--- loss: 0.0444381982088089
--- loss: 0.04657779261469841
--- loss: 0.035938046872615814
--- loss: 0.05495181679725647
--- loss: 0.03643370419740677
--- loss: 0.048921842128038406
--- loss: 0.04246778041124344
--- loss: 0.04422500729560852
--- loss: 0.05366067588329315
--- loss: 0.036938898265361786
--- loss: 0.04781274497509003
--- loss: 0.05152794346213341
--- loss: 0.06603936105966568
--- loss: 0.04191850498318672
--- loss: 0.06017455458641052
--- loss: 0.04014667496085167
--- loss: 0.0447423979640007
--- loss: 0.04560878127813339
--- loss: 0.044128306210041046
--- loss: 0.038578469306230545
--- loss: 0.03996219485998154
--- loss: 0.05175252631306648
--- loss: 0.033429794013500214
--- loss: 0.04672931507229805
--- loss: 0.04941990226507187
--- loss: 0.03608224540948868
--- loss: 0.0396282821893692
--- loss: 0.05064281448721886
--- loss: 0.03350942209362984
--- loss: 0.03526485338807106
--- loss: 0.036524735391139984
--- loss: 0.05308954790234566
--- loss: 0.038859110325574875
--- loss: 0.04530796781182289
--- loss: 0.03935561329126358
--- loss: 0.053077977150678635
--- loss: 0.050817910581827164
--- loss: 0.05669353902339935
--- loss: 0.051758233457803726
--- loss: 0.06608125567436218
--- loss: 0.040883395820856094
--- loss: 0.05915182828903198
--- loss: 0.04141342267394066
--- loss: 0.05124884471297264
--- loss: 0.054777394980192184
--- loss: 0.03921753913164139
--- loss: 0.05122743919491768
--- loss: 0.06372187286615372
--- loss: 0.07460051774978638
--- loss: 0.05871967226266861
--- loss: 0.04627501964569092
--- loss: 0.03294408693909645
Epoch: 19
--- loss: 0.03331052139401436
--- loss: 0.06681323796510696
--- loss: 0.029446087777614594
--- loss: 0.043325960636138916
--- loss: 0.03658391162753105
--- loss: 0.0523524172604084
--- loss: 0.04361937567591667
--- loss: 0.03669342026114464
--- loss: 0.046814918518066406
--- loss: 0.04169495403766632
--- loss: 0.033498067408800125
--- loss: 0.048879627138376236
--- loss: 0.05827198922634125
--- loss: 0.05849260836839676
--- loss: 0.03759253770112991
--- loss: 0.057329513132572174
--- loss: 0.04925332963466644
--- loss: 0.03911077603697777
--- loss: 0.03155500814318657
--- loss: 0.05568036437034607
--- loss: 0.040739506483078
--- loss: 0.04076939821243286
--- loss: 0.05944747105240822
--- loss: 0.05341570824384689
--- loss: 0.05103236436843872
--- loss: 0.04528534784913063
--- loss: 0.03752356395125389
--- loss: 0.03643789887428284
--- loss: 0.04626123607158661
--- loss: 0.04136693477630615
--- loss: 0.04181506484746933
--- loss: 0.0441349633038044
--- loss: 0.050500575453042984
--- loss: 0.04281383380293846
--- loss: 0.03675336763262749
--- loss: 0.0502411425113678
--- loss: 0.07302852720022202
--- loss: 0.06353532522916794
--- loss: 0.03230670094490051
--- loss: 0.041069649159908295
--- loss: 0.04145004600286484
--- loss: 0.05135941877961159
--- loss: 0.04359312728047371
--- loss: 0.05085018649697304
--- loss: 0.03367586433887482
--- loss: 0.02863297611474991
--- loss: 0.05199706181883812
--- loss: 0.031070681288838387
--- loss: 0.038210347294807434
--- loss: 0.054048385471105576
--- loss: 0.05308283120393753
--- loss: 0.050875838845968246
--- loss: 0.043527305126190186
--- loss: 0.060512516647577286
--- loss: 0.0534483939409256
--- loss: 0.03952460736036301
--- loss: 0.03216059133410454
--- loss: 0.043447986245155334
Epoch: 20
--- loss: 0.05612702667713165
--- loss: 0.049533355981111526
--- loss: 0.05108196660876274
--- loss: 0.04221508279442787
--- loss: 0.03581683710217476
--- loss: 0.037827033549547195
--- loss: 0.042634397745132446
--- loss: 0.03675059229135513
--- loss: 0.028730623424053192
--- loss: 0.06003963574767113
--- loss: 0.048962727189064026
--- loss: 0.04256228357553482
--- loss: 0.04591645672917366
--- loss: 0.04498065635561943
--- loss: 0.03361319378018379
--- loss: 0.046138107776641846
--- loss: 0.051797062158584595
--- loss: 0.03662756457924843
--- loss: 0.05178716406226158
--- loss: 0.07028531283140182
--- loss: 0.042684588581323624
--- loss: 0.035729940980672836
--- loss: 0.04630754888057709
--- loss: 0.040221475064754486
--- loss: 0.050065189599990845
--- loss: 0.051920369267463684
--- loss: 0.04508558288216591
--- loss: 0.039701107889413834
--- loss: 0.05707957223057747
--- loss: 0.027579210698604584
--- loss: 0.049766041338443756
--- loss: 0.03211979195475578
--- loss: 0.04275684431195259
--- loss: 0.04687558859586716
--- loss: 0.045713476836681366
--- loss: 0.044294580817222595
--- loss: 0.06414463371038437
--- loss: 0.03465462476015091
--- loss: 0.03225905820727348
--- loss: 0.04901428893208504
--- loss: 0.04230906814336777
--- loss: 0.04849090799689293
--- loss: 0.04127706587314606
--- loss: 0.04612109065055847
--- loss: 0.036714814603328705
--- loss: 0.0580216646194458
--- loss: 0.05533349886536598
--- loss: 0.030668087303638458
--- loss: 0.05664892494678497
--- loss: 0.047070346772670746
--- loss: 0.040745075792074203
--- loss: 0.04098375514149666
--- loss: 0.030447009950876236
--- loss: 0.0535399354994297
--- loss: 0.027690568938851357
--- loss: 0.04499627649784088
--- loss: 0.03974279761314392
--- loss: 0.05632288381457329
Epoch: 21
--- loss: 0.054208531975746155
--- loss: 0.05167866870760918
--- loss: 0.03376016020774841
--- loss: 0.05424657091498375
--- loss: 0.038113534450531006
--- loss: 0.03248049318790436
--- loss: 0.038914430886507034
--- loss: 0.04113680124282837
--- loss: 0.06680996716022491
--- loss: 0.056002113968133926
--- loss: 0.0618172287940979
--- loss: 0.03099350444972515
--- loss: 0.050529468804597855
--- loss: 0.039807192981243134
--- loss: 0.035668179392814636
--- loss: 0.03879488259553909
--- loss: 0.03672509267926216
--- loss: 0.03672463074326515
--- loss: 0.03889922425150871
--- loss: 0.039439067244529724
--- loss: 0.028751812875270844
--- loss: 0.035298824310302734
--- loss: 0.032719407230615616
--- loss: 0.042046260088682175
--- loss: 0.04464653134346008
--- loss: 0.03246259689331055
--- loss: 0.03788299486041069
--- loss: 0.05742607265710831
--- loss: 0.035543035715818405
--- loss: 0.04256099462509155
--- loss: 0.035985346883535385
--- loss: 0.06285874545574188
--- loss: 0.03855027258396149
--- loss: 0.04162021726369858
--- loss: 0.04642794281244278
--- loss: 0.0430472232401371
--- loss: 0.044381994754076004
--- loss: 0.03480102866888046
--- loss: 0.02396118827164173
--- loss: 0.05417395755648613
--- loss: 0.033419374376535416
--- loss: 0.03185739740729332
--- loss: 0.049557074904441833
--- loss: 0.040828198194503784
--- loss: 0.0372069776058197
--- loss: 0.035786472260951996
--- loss: 0.03817084804177284
--- loss: 0.04985863342881203
--- loss: 0.03826485574245453
--- loss: 0.04381803795695305
--- loss: 0.04278424754738808
--- loss: 0.04480300471186638
--- loss: 0.03972264751791954
--- loss: 0.033837709575891495
--- loss: 0.029682626947760582
--- loss: 0.055332034826278687
--- loss: 0.03257744759321213
--- loss: 0.056941501796245575
Epoch: 22
--- loss: 0.04350420460104942
--- loss: 0.03192989155650139
--- loss: 0.031624939292669296
--- loss: 0.053415991365909576
--- loss: 0.05532844737172127
--- loss: 0.060606833547353745
--- loss: 0.03996528312563896
--- loss: 0.04048397019505501
--- loss: 0.043049488216638565
--- loss: 0.03440101072192192
--- loss: 0.041794173419475555
--- loss: 0.03060372732579708
--- loss: 0.041546840220689774
--- loss: 0.039992403239011765
--- loss: 0.03497438505291939
--- loss: 0.050420939922332764
--- loss: 0.02553628571331501
--- loss: 0.030370080843567848
--- loss: 0.030790723860263824
--- loss: 0.038092609494924545
--- loss: 0.058206088840961456
--- loss: 0.028867533430457115
--- loss: 0.048819590359926224
--- loss: 0.032878220081329346
--- loss: 0.04363032430410385
--- loss: 0.042557209730148315
--- loss: 0.033106207847595215
--- loss: 0.03080199845135212
--- loss: 0.03872588276863098
--- loss: 0.03451758623123169
--- loss: 0.04076022282242775
--- loss: 0.0505438931286335
--- loss: 0.03236378729343414
--- loss: 0.025893541052937508
--- loss: 0.025634804740548134
--- loss: 0.03982376307249069
--- loss: 0.03198544681072235
--- loss: 0.04670384153723717
--- loss: 0.046629346907138824
--- loss: 0.04426751658320427
--- loss: 0.06351291388273239
--- loss: 0.04152149334549904
--- loss: 0.04870794340968132
--- loss: 0.03531043604016304
--- loss: 0.0430847629904747
--- loss: 0.04119211062788963
--- loss: 0.02945534884929657
--- loss: 0.04417421668767929
--- loss: 0.030027469620108604
--- loss: 0.029713012278079987
--- loss: 0.046506643295288086
--- loss: 0.020540542900562286
--- loss: 0.047081150114536285
--- loss: 0.034229353070259094
--- loss: 0.03544342517852783
--- loss: 0.04393608495593071
--- loss: 0.030698835849761963
--- loss: 0.04588909447193146
Epoch: 23
--- loss: 0.030614079907536507
--- loss: 0.05239330232143402
--- loss: 0.034912776201963425
--- loss: 0.028694046661257744
--- loss: 0.04193791002035141
--- loss: 0.03087785840034485
--- loss: 0.035756196826696396
--- loss: 0.037659645080566406
--- loss: 0.04440499469637871
--- loss: 0.03481671214103699
--- loss: 0.03816390410065651
--- loss: 0.02475755289196968
--- loss: 0.039053019136190414
--- loss: 0.033636029809713364
--- loss: 0.025717653334140778
--- loss: 0.040844108909368515
--- loss: 0.03538040816783905
--- loss: 0.05681627616286278
--- loss: 0.04648582637310028
--- loss: 0.043733563274145126
--- loss: 0.05051231384277344
--- loss: 0.04445044696331024
--- loss: 0.02917998842895031
--- loss: 0.03419463336467743
--- loss: 0.043990325182676315
--- loss: 0.04143962264060974
--- loss: 0.03440019115805626
--- loss: 0.028419004753232002
--- loss: 0.03833353519439697
--- loss: 0.03783566504716873
--- loss: 0.028362462297081947
--- loss: 0.033082179725170135
--- loss: 0.04271916672587395
--- loss: 0.045239318162202835
--- loss: 0.043232742697000504
--- loss: 0.022689547389745712
--- loss: 0.05225357413291931
--- loss: 0.02660191059112549
--- loss: 0.0309761855751276
--- loss: 0.035533707588911057
--- loss: 0.024833040311932564
--- loss: 0.025776436552405357
--- loss: 0.023936202749609947
--- loss: 0.03647471219301224
--- loss: 0.024751175194978714
--- loss: 0.05228446051478386
--- loss: 0.029643461108207703
--- loss: 0.054150376468896866
--- loss: 0.027718355879187584
--- loss: 0.04286888986825943
--- loss: 0.04013081267476082
--- loss: 0.038966502994298935
--- loss: 0.03574581816792488
--- loss: 0.022190963849425316
--- loss: 0.029172180220484734
--- loss: 0.026618270203471184
--- loss: 0.05345207825303078
--- loss: 0.0389338843524456
Epoch: 24
--- loss: 0.0348266139626503
--- loss: 0.02601279318332672
--- loss: 0.030929628759622574
--- loss: 0.0365762934088707
--- loss: 0.03825224190950394
--- loss: 0.0435633659362793
--- loss: 0.02959996834397316
--- loss: 0.028204267844557762
--- loss: 0.02600087970495224
--- loss: 0.03720935061573982
--- loss: 0.01690925844013691
--- loss: 0.037757694721221924
--- loss: 0.037367068231105804
--- loss: 0.03451323136687279
--- loss: 0.0282895565032959
--- loss: 0.036274030804634094
--- loss: 0.02865046262741089
--- loss: 0.0491921566426754
--- loss: 0.050212666392326355
--- loss: 0.04155627638101578
--- loss: 0.05088282376527786
--- loss: 0.03671017289161682
--- loss: 0.04313638061285019
--- loss: 0.03766346722841263
--- loss: 0.03320572152733803
--- loss: 0.042346786707639694
--- loss: 0.03577401116490364
--- loss: 0.04071112349629402
--- loss: 0.03592347353696823
--- loss: 0.035820286720991135
--- loss: 0.04123009368777275
--- loss: 0.039082832634449005
--- loss: 0.054826442152261734
--- loss: 0.05265257507562637
--- loss: 0.035063255578279495
--- loss: 0.042148154228925705
--- loss: 0.04431966692209244
--- loss: 0.05172025039792061
--- loss: 0.0448429100215435
--- loss: 0.04511664807796478
--- loss: 0.04306365177035332
--- loss: 0.0344557985663414
--- loss: 0.03932042792439461
--- loss: 0.0423099584877491
--- loss: 0.0665460079908371
--- loss: 0.0361056849360466
--- loss: 0.04333606734871864
--- loss: 0.04669399932026863
--- loss: 0.03262941166758537
--- loss: 0.031599074602127075
--- loss: 0.0597943514585495
--- loss: 0.04559442028403282
--- loss: 0.042836155742406845
--- loss: 0.03702884912490845
--- loss: 0.049138665199279785
--- loss: 0.04174536466598511
--- loss: 0.05610694736242294
--- loss: 0.05727763846516609
Epoch: 25
--- loss: 0.0395851656794548
--- loss: 0.047071460634469986
--- loss: 0.038443196564912796
--- loss: 0.027278773486614227
--- loss: 0.027488786727190018
--- loss: 0.036623530089855194
--- loss: 0.03271611034870148
--- loss: 0.03622192144393921
--- loss: 0.035927288234233856
--- loss: 0.040484167635440826
--- loss: 0.02629893831908703
--- loss: 0.04152863100171089
--- loss: 0.025611454620957375
--- loss: 0.039351463317871094
--- loss: 0.031091976910829544
--- loss: 0.03264661133289337
--- loss: 0.02820729650557041
--- loss: 0.02936762571334839
--- loss: 0.030509160831570625
--- loss: 0.024348704144358635
--- loss: 0.0420207679271698
--- loss: 0.029745232313871384
--- loss: 0.05013123154640198
--- loss: 0.03735058382153511
--- loss: 0.0314333401620388
--- loss: 0.03856324777007103
--- loss: 0.03219590336084366
--- loss: 0.025551393628120422
--- loss: 0.032038819044828415
--- loss: 0.039479732513427734
--- loss: 0.030179761350154877
--- loss: 0.03676748648285866
--- loss: 0.031128086149692535
--- loss: 0.03375883400440216
--- loss: 0.02871430292725563
--- loss: 0.043915968388319016
--- loss: 0.02908273972570896
--- loss: 0.045547060668468475
--- loss: 0.03096720762550831
--- loss: 0.04936869442462921
--- loss: 0.04193748161196709
--- loss: 0.033688873052597046
--- loss: 0.03333113342523575
--- loss: 0.042377859354019165
--- loss: 0.04465978220105171
--- loss: 0.040680207312107086
--- loss: 0.02481597475707531
--- loss: 0.03708035871386528
--- loss: 0.03188719600439072
--- loss: 0.042234472930431366
--- loss: 0.027147449553012848
--- loss: 0.034632861614227295
--- loss: 0.04062116518616676
--- loss: 0.029663560912013054
--- loss: 0.06137865409255028
--- loss: 0.03800516203045845
--- loss: 0.03199959173798561
--- loss: 0.022008271887898445
Epoch: 26
--- loss: 0.03499367833137512
--- loss: 0.027155689895153046
--- loss: 0.03404911234974861
--- loss: 0.02566540613770485
--- loss: 0.031223664060235023
--- loss: 0.030852634459733963
--- loss: 0.043990638107061386
--- loss: 0.03207267448306084
--- loss: 0.02475438266992569
--- loss: 0.036612194031476974
--- loss: 0.035697586834430695
--- loss: 0.025655614212155342
--- loss: 0.028016624972224236
--- loss: 0.018893197178840637
--- loss: 0.03908461704850197
--- loss: 0.031030623242259026
--- loss: 0.046957552433013916
--- loss: 0.037031106650829315
--- loss: 0.0321030355989933
--- loss: 0.02671859972178936
--- loss: 0.033759329468011856
--- loss: 0.030808083713054657
--- loss: 0.02787124551832676
--- loss: 0.029889145866036415
--- loss: 0.04422663152217865
--- loss: 0.0353691466152668
--- loss: 0.021554019302129745
--- loss: 0.02896052412688732
--- loss: 0.026360606774687767
--- loss: 0.026845889165997505
--- loss: 0.024867458269000053
--- loss: 0.026078173890709877
--- loss: 0.02042294852435589
--- loss: 0.03461506962776184
--- loss: 0.032223377376794815
--- loss: 0.03046306222677231
--- loss: 0.035912033170461655
--- loss: 0.03072112239897251
--- loss: 0.03781141713261604
--- loss: 0.029250189661979675
--- loss: 0.027018245309591293
--- loss: 0.03495107591152191
--- loss: 0.03302214294672012
--- loss: 0.03635428845882416
--- loss: 0.043051864951848984
--- loss: 0.036754097789525986
--- loss: 0.03483282029628754
--- loss: 0.037753522396087646
--- loss: 0.03653474524617195
--- loss: 0.04370265454053879
--- loss: 0.046215690672397614
--- loss: 0.030108319595456123
--- loss: 0.022256650030612946
--- loss: 0.03418975695967674
--- loss: 0.03408332169055939
--- loss: 0.03276680409908295
--- loss: 0.03324025496840477
--- loss: 0.021082881838083267
Epoch: 27
--- loss: 0.03919755667448044
--- loss: 0.033597394824028015
--- loss: 0.03820548206567764
--- loss: 0.03519057109951973
--- loss: 0.03772031143307686
--- loss: 0.0292071420699358
--- loss: 0.02713513746857643
--- loss: 0.025410786271095276
--- loss: 0.027850138023495674
--- loss: 0.04448369890451431
--- loss: 0.04011821001768112
--- loss: 0.02656738832592964
--- loss: 0.03464736416935921
--- loss: 0.035805948078632355
--- loss: 0.03666413575410843
--- loss: 0.038741860538721085
--- loss: 0.04011968523263931
--- loss: 0.034483734518289566
--- loss: 0.02018485963344574
--- loss: 0.023843372240662575
--- loss: 0.03804154694080353
--- loss: 0.0428532138466835
--- loss: 0.027941135689616203
--- loss: 0.03532673418521881
--- loss: 0.018023664131760597
--- loss: 0.027623111382126808
--- loss: 0.031773097813129425
--- loss: 0.04222920909523964
--- loss: 0.03690242022275925
--- loss: 0.030054112896323204
--- loss: 0.037345040589571
--- loss: 0.03578472137451172
--- loss: 0.028762616217136383
--- loss: 0.02598584070801735
--- loss: 0.04775909334421158
--- loss: 0.029778916388750076
--- loss: 0.02799735777080059
--- loss: 0.03238385170698166
--- loss: 0.031115125864744186
--- loss: 0.01787160150706768
--- loss: 0.031672075390815735
--- loss: 0.035370174795389175
--- loss: 0.03968699648976326
--- loss: 0.027439652010798454
--- loss: 0.026620158925652504
--- loss: 0.04871834069490433
--- loss: 0.03622116893529892
--- loss: 0.032163362950086594
--- loss: 0.04619218781590462
--- loss: 0.024636579677462578
--- loss: 0.029329955577850342
--- loss: 0.03918283060193062
--- loss: 0.03483918681740761
--- loss: 0.03018863871693611
--- loss: 0.05019886791706085
--- loss: 0.04089957848191261
--- loss: 0.05079105868935585
--- loss: 0.03562530130147934
Epoch: 28
--- loss: 0.046686843037605286
--- loss: 0.042701903730630875
--- loss: 0.027630643919110298
--- loss: 0.044144291430711746
--- loss: 0.03139748051762581
--- loss: 0.04106660559773445
--- loss: 0.049180589616298676
--- loss: 0.04069380834698677
--- loss: 0.059605132788419724
--- loss: 0.05916687101125717
--- loss: 0.05663809925317764
--- loss: 0.04837442561984062
--- loss: 0.06839855015277863
--- loss: 0.03840325400233269
--- loss: 0.04476024582982063
--- loss: 0.03847353160381317
--- loss: 0.07821568846702576
--- loss: 0.055279262363910675
--- loss: 0.03721093386411667
--- loss: 0.08707552403211594
--- loss: 0.05366861820220947
--- loss: 0.06089581176638603
--- loss: 0.048724789172410965
--- loss: 0.069639652967453
--- loss: 0.059207089245319366
--- loss: 0.06234230846166611
--- loss: 0.07790382951498032
--- loss: 0.04666508734226227
--- loss: 0.06232506036758423
--- loss: 0.07608724385499954
--- loss: 0.0885380432009697
--- loss: 0.05711622163653374
--- loss: 0.051493700593709946
--- loss: 0.07092906534671783
--- loss: 0.053157269954681396
--- loss: 0.04488140717148781
--- loss: 0.06992833316326141
--- loss: 0.04757539927959442
--- loss: 0.046270038932561874
--- loss: 0.07225802540779114
--- loss: 0.040894754230976105
--- loss: 0.046606145799160004
--- loss: 0.046762436628341675
--- loss: 0.03859677538275719
--- loss: 0.05023360252380371
--- loss: 0.06971950083971024
--- loss: 0.06643660366535187
--- loss: 0.05746806785464287
--- loss: 0.05996355414390564
--- loss: 0.05806179344654083
--- loss: 0.06807301938533783
--- loss: 0.042974866926670074
--- loss: 0.03449622541666031
--- loss: 0.06311425566673279
--- loss: 0.06906008720397949
--- loss: 0.04522820562124252
--- loss: 0.04155971109867096
--- loss: 0.10137563198804855
Epoch: 29
--- loss: 0.06182560697197914
--- loss: 0.057510316371917725
--- loss: 0.04045930504798889
--- loss: 0.04659483581781387
--- loss: 0.04380600526928902
--- loss: 0.05464484542608261
--- loss: 0.053537752479314804
--- loss: 0.04557563364505768
--- loss: 0.04708664491772652
--- loss: 0.053972333669662476
--- loss: 0.03078823909163475
--- loss: 0.047120437026023865
--- loss: 0.04788094386458397
--- loss: 0.0462334118783474
--- loss: 0.049738809466362
--- loss: 0.10954597592353821
--- loss: 0.03548191860318184
--- loss: 0.03748629242181778
--- loss: 0.0503787137567997
--- loss: 0.04882242903113365
--- loss: 0.04413685202598572
--- loss: 0.03301915153861046
--- loss: 0.04009959474205971
--- loss: 0.04923773184418678
--- loss: 0.062166478484869
--- loss: 0.05516214668750763
--- loss: 0.03358167037367821
--- loss: 0.04186291992664337
--- loss: 0.028177596628665924
--- loss: 0.05110835283994675
--- loss: 0.02361198700964451
--- loss: 0.04483072832226753
--- loss: 0.038870468735694885
--- loss: 0.04735172912478447
--- loss: 0.04232429340481758
--- loss: 0.05749402567744255
--- loss: 0.05065127834677696
--- loss: 0.07099980860948563
--- loss: 0.03658352792263031
--- loss: 0.03915267437696457
--- loss: 0.060652684420347214
--- loss: 0.03847409784793854
--- loss: 0.04406130686402321
--- loss: 0.03909745439887047
--- loss: 0.04508240148425102
--- loss: 0.03603244572877884
--- loss: 0.030285639688372612
--- loss: 0.04412100836634636
--- loss: 0.06327079981565475
--- loss: 0.04243110492825508
--- loss: 0.03980201110243797
--- loss: 0.061681490391492844
--- loss: 0.03456446900963783
--- loss: 0.0486997626721859
--- loss: 0.03650112450122833
--- loss: 0.054008856415748596
--- loss: 0.03537510707974434
--- loss: 0.033132076263427734
Training Finished. Saving test images to: ./runs/1503840186.6613178
